# step rank user sys sum deadfrac
1139 0 418.000000 82.000000 500.000000 0.714332
1139 1 227.000000 80.000000 307.000000 0.907444
1139 2 254.000000 80.000000 334.000000 0.877842
1139 3 600.000000 72.000000 672.000000 0.613930
1139 4 498.000000 80.000000 578.000000 0.699205
1139 5 232.000000 76.000000 308.000000 0.908049
1139 6 258.000000 80.000000 338.000000 0.874957
1139 7 533.000000 74.000000 607.000000 0.665749
# 1139 mean times: 377.500000 78.000000 455.500000
# 1139 balance: 0.988079, expected: 0.100000 (sys: 0.128205, total: 0.801317)
1143 0 954.000000 717.000000 1671.000000 0.954676
1143 1 965.000000 548.000000 1513.000000 0.987204
1143 2 1937.000000 178.000000 2115.000000 0.879595
1143 3 1568.000000 404.000000 1972.000000 0.942154
1143 4 1296.000000 526.000000 1822.000000 0.952666
1143 5 990.000000 532.000000 1522.000000 0.986216
1143 6 703.000000 737.000000 1440.000000 0.980358
1143 7 1301.000000 519.000000 1820.000000 0.946543
# 1143 mean times: 1214.250000 520.125000 1734.375000
# 1143 balance: 1.016265, expected: 0.100000 (sys: 1.074742, total: 0.389189)
1147 0 1006.000000 822.000000 1828.000000 0.958824
1147 1 1051.000000 629.000000 1680.000000 0.988121
1147 2 1844.000000 222.000000 2066.000000 0.879974
1147 3 1207.000000 756.000000 1963.000000 0.945615
1147 4 1380.000000 615.000000 1995.000000 0.957726
1147 5 1053.000000 630.000000 1683.000000 0.986933
1147 6 730.000000 836.000000 1566.000000 0.986239
1147 7 1415.000000 603.000000 2018.000000 0.952580
# 1147 mean times: 1210.750000 639.125000 1849.875000
# 1147 balance: 0.920091, expected: 0.100000 (sys: 0.960688, total: 0.270289)
1151 0 980.000000 771.000000 1751.000000 0.957148
1151 1 1004.000000 584.000000 1588.000000 0.988370
1151 2 2462.000000 181.000000 2643.000000 0.880334
1151 3 1630.000000 419.000000 2049.000000 0.947041
1151 4 1312.000000 584.000000 1896.000000 0.955404
1151 5 1032.000000 576.000000 1608.000000 0.986572
1151 6 693.000000 789.000000 1482.000000 0.985544
1151 7 1327.000000 569.000000 1896.000000 0.954386
# 1151 mean times: 1305.000000 559.125000 1864.125000
# 1151 balance: 1.355556, expected: 0.100000 (sys: 1.087413, total: 0.622812)
1155 0 977.000000 758.000000 1735.000000 0.957180
1155 1 898.000000 638.000000 1536.000000 0.987023
1155 2 2413.000000 232.000000 2645.000000 0.875937
1155 3 1603.000000 434.000000 2037.000000 0.944342
1155 4 1202.000000 629.000000 1831.000000 0.956133
1155 5 917.000000 620.000000 1537.000000 0.987052
1155 6 655.000000 804.000000 1459.000000 0.984694
1155 7 1259.000000 607.000000 1866.000000 0.951897
# 1155 mean times: 1240.500000 590.250000 1830.750000
# 1155 balance: 1.417170, expected: 0.100000 (sys: 0.969081, total: 0.647822)
1159 0 1025.000000 857.000000 1882.000000 0.963151
1159 1 1063.000000 690.000000 1753.000000 0.988942
1159 2 1940.000000 227.000000 2167.000000 0.880565
1159 3 1776.000000 473.000000 2249.000000 0.951530
1159 4 1357.000000 664.000000 2021.000000 0.963415
1159 5 1080.000000 677.000000 1757.000000 0.988176
1159 6 761.000000 892.000000 1653.000000 0.985746
1159 7 1415.000000 646.000000 2061.000000 0.957997
# 1159 mean times: 1302.125000 640.750000 1942.875000
# 1159 balance: 0.905443, expected: 0.100000 (sys: 1.037846, total: 0.306762)
1163 0 1001.000000 782.000000 1783.000000 0.957980
1163 1 1002.000000 608.000000 1610.000000 0.987021
1163 2 2122.000000 188.000000 2310.000000 0.876541
1163 3 1126.000000 741.000000 1867.000000 0.944929
1163 4 1340.000000 562.000000 1902.000000 0.958426
1163 5 1073.000000 567.000000 1640.000000 0.986026
1163 6 684.000000 808.000000 1492.000000 0.984416
1163 7 1397.000000 568.000000 1965.000000 0.950547
# 1163 mean times: 1218.125000 603.000000 1821.125000
# 1163 balance: 1.180503, expected: 0.100000 (sys: 1.028192, total: 0.449173)
1167 0 1003.000000 806.000000 1809.000000 0.959602
1167 1 1046.000000 614.000000 1660.000000 0.987728
1167 2 2060.000000 316.000000 2376.000000 0.876895
1167 3 1471.000000 565.000000 2036.000000 0.947141
1167 4 1110.000000 754.000000 1864.000000 0.954685
1167 5 1053.000000 614.000000 1667.000000 0.986942
1167 6 1920.000000 391.000000 2311.000000 0.888960
1167 7 1447.000000 603.000000 2050.000000 0.945538
# 1167 mean times: 1388.750000 582.875000 1971.625000
# 1167 balance: 0.761116, expected: 0.100000 (sys: 0.840661, total: 0.363152)
1171 0 1032.000000 823.000000 1855.000000 0.959362
1171 1 1010.000000 670.000000 1680.000000 0.987626
1171 2 2020.000000 403.000000 2423.000000 0.877944
1171 3 1204.000000 745.000000 1949.000000 0.947607
1171 4 1080.000000 817.000000 1897.000000 0.955256
1171 5 727.000000 859.000000 1586.000000 0.985886
1171 6 1759.000000 356.000000 2115.000000 0.878218
1171 7 1425.000000 609.000000 2034.000000 0.952784
# 1171 mean times: 1282.125000 660.250000 1942.375000
# 1171 balance: 1.008482, expected: 0.100000 (sys: 0.761833, total: 0.430916)
1175 0 1057.000000 935.000000 1992.000000 0.964610
1175 1 1125.000000 743.000000 1868.000000 0.988804
1175 2 1944.000000 359.000000 2303.000000 0.880122
1175 3 1658.000000 617.000000 2275.000000 0.950702
1175 4 1297.000000 813.000000 2110.000000 0.961140
1175 5 1175.000000 708.000000 1883.000000 0.988476
1175 6 1731.000000 714.000000 2445.000000 0.900942
1175 7 1485.000000 715.000000 2200.000000 0.957205
# 1175 mean times: 1434.000000 700.500000 2134.500000
# 1175 balance: 0.618550, expected: 0.100000 (sys: 0.822270, total: 0.270321)
1179 0 1052.000000 953.000000 2005.000000 0.964755
1179 1 784.000000 969.000000 1753.000000 0.988318
1179 2 2003.000000 372.000000 2375.000000 0.878049
1179 3 1225.000000 865.000000 2090.000000 0.954607
1179 4 1220.000000 900.000000 2120.000000 0.959625
1179 5 840.000000 944.000000 1784.000000 0.987671
1179 6 1892.000000 450.000000 2342.000000 0.886415
1179 7 1558.000000 703.000000 2261.000000 0.956354
# 1179 mean times: 1321.750000 769.500000 2091.250000
# 1179 balance: 0.922262, expected: 0.100000 (sys: 0.775828, total: 0.297430)
1183 0 1161.000000 965.000000 2126.000000 0.966093
1183 1 2492.000000 463.000000 2955.000000 0.883898
1183 2 2004.000000 477.000000 2481.000000 0.886547
1183 3 1658.000000 749.000000 2407.000000 0.954829
1183 4 1278.000000 937.000000 2215.000000 0.964910
1183 5 1241.000000 786.000000 2027.000000 0.987927
1183 6 2419.000000 488.000000 2907.000000 0.894703
1183 7 1619.000000 765.000000 2384.000000 0.958999
# 1183 mean times: 1734.000000 703.750000 2437.750000
# 1183 balance: 0.767589, expected: 0.100000 (sys: 0.713321, total: 0.380679)
1187 0 1128.000000 894.000000 2022.000000 0.963285
1187 1 2789.000000 359.000000 3148.000000 0.879578
1187 2 949.000000 845.000000 1794.000000 0.986266
1187 3 1179.000000 855.000000 2034.000000 0.957958
1187 4 1179.000000 899.000000 2078.000000 0.960037
1187 5 824.000000 914.000000 1738.000000 0.986929
1187 6 1910.000000 393.000000 2303.000000 0.894981
1187 7 1500.000000 667.000000 2167.000000 0.956776
# 1187 mean times: 1432.250000 728.250000 2160.500000
# 1187 balance: 1.371967, expected: 0.100000 (sys: 0.762101, total: 0.652627)
1191 0 1187.000000 897.000000 2084.000000 0.964527
1191 1 2440.000000 359.000000 2799.000000 0.880606
1191 2 852.000000 943.000000 1795.000000 0.987580
1191 3 1542.000000 691.000000 2233.000000 0.959223
1191 4 1137.000000 954.000000 2091.000000 0.961830
1191 5 798.000000 976.000000 1774.000000 0.986975
1191 6 1893.000000 435.000000 2328.000000 0.885239
1191 7 1543.000000 711.000000 2254.000000 0.958197
# 1191 mean times: 1424.000000 745.750000 2169.750000
# 1191 balance: 1.153090, expected: 0.100000 (sys: 0.827355, total: 0.472405)
1195 0 1088.000000 945.000000 2033.000000 0.965086
1195 1 2829.000000 430.000000 3259.000000 0.877215
1195 2 811.000000 969.000000 1780.000000 0.985186
1195 3 1187.000000 888.000000 2075.000000 0.957522
1195 4 1166.000000 925.000000 2091.000000 0.961809
1195 5 838.000000 958.000000 1796.000000 0.986321
1195 6 1979.000000 410.000000 2389.000000 0.880921
1195 7 1267.000000 883.000000 2150.000000 0.955947
# 1195 mean times: 1395.625000 801.000000 2196.625000
# 1195 balance: 1.445947, expected: 0.100000 (sys: 0.697878, total: 0.673306)
1199 0 1306.000000 1071.000000 2377.000000 0.970176
1199 1 2877.000000 376.000000 3253.000000 0.884353
1199 2 1227.000000 975.000000 2202.000000 0.988272
1199 3 1757.000000 819.000000 2576.000000 0.963371
1199 4 1548.000000 955.000000 2503.000000 0.967836
1199 5 918.000000 1164.000000 2082.000000 0.988574
1199 6 2544.000000 509.000000 3053.000000 0.909686
1199 7 1777.000000 847.000000 2624.000000 0.962258
# 1199 mean times: 1744.250000 839.500000 2583.750000
# 1199 balance: 1.123119, expected: 0.100000 (sys: 0.938654, total: 0.453217)
1203 0 1658.000000 884.000000 2542.000000 0.971014
1203 1 3049.000000 287.000000 3336.000000 0.883248
1203 2 1422.000000 870.000000 2292.000000 0.989222
1203 3 1770.000000 842.000000 2612.000000 0.965127
1203 4 1273.000000 1119.000000 2392.000000 0.969689
1203 5 940.000000 1196.000000 2136.000000 0.988466
1203 6 1411.000000 867.000000 2278.000000 0.991658
1203 7 1721.000000 828.000000 2549.000000 0.967251
# 1203 mean times: 1655.500000 861.625000 2517.125000
# 1203 balance: 1.273935, expected: 0.100000 (sys: 1.054983, total: 0.476734)
1207 0 1639.000000 870.000000 2509.000000 0.971289
1207 1 3007.000000 293.000000 3300.000000 0.883889
1207 2 1384.000000 882.000000 2266.000000 0.989486
1207 3 1784.000000 832.000000 2616.000000 0.962818
1207 4 1667.000000 878.000000 2545.000000 0.970077
1207 5 911.000000 1188.000000 2099.000000 0.988727
1207 6 1369.000000 877.000000 2246.000000 0.991353
1207 7 1700.000000 868.000000 2568.000000 0.967394
# 1207 mean times: 1682.625000 836.000000 2518.625000
# 1207 balance: 1.245673, expected: 0.100000 (sys: 1.070574, total: 0.476847)
1211 0 1985.000000 590.000000 2575.000000 0.969345
1211 1 2917.000000 266.000000 3183.000000 0.879045
1211 2 1350.000000 841.000000 2191.000000 0.988451
1211 3 1738.000000 780.000000 2518.000000 0.962253
1211 4 1652.000000 821.000000 2473.000000 0.968781
1211 5 928.000000 1117.000000 2045.000000 0.987257
1211 6 1361.000000 812.000000 2173.000000 0.991114
1211 7 1719.000000 803.000000 2522.000000 0.963837
# 1211 mean times: 1706.250000 753.750000 2460.000000
# 1211 balance: 1.165714, expected: 0.100000 (sys: 1.129022, total: 0.462602)
1215 0 1298.000000 1097.000000 2395.000000 0.971294
1215 1 2834.000000 461.000000 3295.000000 0.882408
1215 2 1448.000000 871.000000 2319.000000 0.988641
1215 3 1798.000000 832.000000 2630.000000 0.964086
1215 4 1250.000000 1145.000000 2395.000000 0.969874
1215 5 2487.000000 633.000000 3120.000000 0.895808
1215 6 1401.000000 878.000000 2279.000000 0.991521
1215 7 1767.000000 841.000000 2608.000000 0.966760
# 1215 mean times: 1785.375000 844.750000 2630.125000
# 1215 balance: 0.887209, expected: 0.100000 (sys: 0.809707, total: 0.386293)
1219 0 1215.000000 1077.000000 2292.000000 0.969325
1219 1 3248.000000 474.000000 3722.000000 0.879433
1219 2 1339.000000 858.000000 2197.000000 0.987812
1219 3 1721.000000 766.000000 2487.000000 0.961961
1219 4 1239.000000 1095.000000 2334.000000 0.966770
1219 5 2147.000000 555.000000 2702.000000 0.886572
1219 6 1325.000000 846.000000 2171.000000 0.991040
1219 7 1685.000000 802.000000 2487.000000 0.962185
# 1219 mean times: 1739.875000 809.125000 2549.000000
# 1219 balance: 1.168475, expected: 0.100000 (sys: 0.767496, total: 0.608474)
1223 0 1324.000000 1091.000000 2415.000000 0.971223
1223 1 2899.000000 419.000000 3318.000000 0.882237
1223 2 1446.000000 877.000000 2323.000000 0.989427
1223 3 1822.000000 828.000000 2650.000000 0.964052
1223 4 1328.000000 1139.000000 2467.000000 0.967942
1223 5 2474.000000 673.000000 3147.000000 0.902568
1223 6 1437.000000 869.000000 2306.000000 0.991244
1223 7 1823.000000 845.000000 2668.000000 0.963679
# 1223 mean times: 1819.125000 842.625000 2661.750000
# 1223 balance: 0.865801, expected: 0.100000 (sys: 0.854473, total: 0.380201)
1227 0 1221.000000 1184.000000 2405.000000 0.972934
1227 1 2956.000000 485.000000 3441.000000 0.879490
1227 2 983.000000 1221.000000 2204.000000 0.990314
1227 3 1382.000000 1150.000000 2532.000000 0.964191
1227 4 1336.000000 1183.000000 2519.000000 0.969256
1227 5 2282.000000 635.000000 2917.000000 0.891544
1227 6 1118.000000 1121.000000 2239.000000 0.990531
1227 7 1789.000000 867.000000 2656.000000 0.966725
# 1227 mean times: 1633.375000 980.750000 2614.125000
# 1227 balance: 1.207928, expected: 0.100000 (sys: 0.750446, total: 0.473198)
1231 0 1703.000000 941.000000 2644.000000 0.972688
1231 1 2366.000000 565.000000 2931.000000 0.883415
1231 2 1207.000000 1076.000000 2283.000000 0.990514
1231 3 1866.000000 875.000000 2741.000000 0.965372
1231 4 1585.000000 1041.000000 2626.000000 0.968692
1231 5 2389.000000 595.000000 2984.000000 0.883181
1231 6 2396.000000 538.000000 2934.000000 0.903078
1231 7 1866.000000 881.000000 2747.000000 0.965002
# 1231 mean times: 1922.250000 814.000000 2736.250000
# 1231 balance: 0.618546, expected: 0.100000 (sys: 0.660934, total: 0.256190)
1235 0 1903.000000 1011.000000 2914.000000 0.975235
1235 1 3314.000000 541.000000 3855.000000 0.884299
1235 2 1261.000000 1254.000000 2515.000000 0.990735
1235 3 2005.000000 982.000000 2987.000000 0.968317
1235 4 1647.000000 1195.000000 2842.000000 0.971363
1235 5 3011.000000 666.000000 3677.000000 0.899034
1235 6 2613.000000 615.000000 3228.000000 0.900511
1235 7 1981.000000 1003.000000 2984.000000 0.968360
# 1235 mean times: 2216.875000 908.375000 3125.250000
# 1235 balance: 0.926078, expected: 0.100000 (sys: 0.784918, total: 0.428766)
1239 0 1384.000000 1231.000000 2615.000000 0.974065
1239 1 3270.000000 397.000000 3667.000000 0.884084
1239 2 1335.000000 1122.000000 2457.000000 0.989959
1239 3 1977.000000 908.000000 2885.000000 0.966814
1239 4 1379.000000 1265.000000 2644.000000 0.972120
1239 5 1044.000000 1305.000000 2349.000000 0.989743
1239 6 2516.000000 560.000000 3076.000000 0.906116
1239 7 1924.000000 950.000000 2874.000000 0.967895
# 1239 mean times: 1853.625000 967.250000 2820.875000
# 1239 balance: 1.200890, expected: 0.100000 (sys: 0.938744, total: 0.467231)
1243 0 1304.000000 1284.000000 2588.000000 0.973850
1243 1 3667.000000 624.000000 4291.000000 0.880921
1243 2 990.000000 1334.000000 2324.000000 0.990091
1243 3 1883.000000 969.000000 2852.000000 0.966955
1243 4 1409.000000 1256.000000 2665.000000 0.971052
1243 5 984.000000 1351.000000 2335.000000 0.988602
1243 6 2556.000000 592.000000 3148.000000 0.881215
1243 7 1456.000000 1237.000000 2693.000000 0.967506
# 1243 mean times: 1781.125000 1080.875000 2862.000000
# 1243 balance: 1.506351, expected: 0.100000 (sys: 0.702209, total: 0.687282)
1247 0 1434.000000 1260.000000 2694.000000 0.975072
1247 1 3236.000000 519.000000 3755.000000 0.883173
1247 2 1219.000000 1240.000000 2459.000000 0.990559
1247 3 2005.000000 951.000000 2956.000000 0.968783
1247 4 1406.000000 1327.000000 2733.000000 0.972522
1247 5 1052.000000 1361.000000 2413.000000 0.990442
1247 6 2992.000000 628.000000 3620.000000 0.896022
1247 7 1995.000000 955.000000 2950.000000 0.970024
# 1247 mean times: 1917.375000 1030.125000 2947.500000
# 1247 balance: 1.139057, expected: 0.100000 (sys: 0.817377, total: 0.455301)
1251 0 1897.000000 987.000000 2884.000000 0.974915
1251 1 2716.000000 530.000000 3246.000000 0.881107
1251 2 1230.000000 1240.000000 2470.000000 0.990033
1251 3 2013.000000 943.000000 2956.000000 0.967930
1251 4 1529.000000 1249.000000 2778.000000 0.972013
1251 5 1650.000000 997.000000 2647.000000 0.989528
1251 6 2695.000000 571.000000 3266.000000 0.893104
1251 7 1995.000000 985.000000 2980.000000 0.967918
# 1251 mean times: 1965.625000 937.750000 2903.375000
# 1251 balance: 0.755994, expected: 0.100000 (sys: 0.766729, total: 0.274164)
1255 0 2545.000000 781.000000 3326.000000 0.978648
1255 1 3829.000000 375.000000 4204.000000 0.886239
1255 2 1749.000000 1117.000000 2866.000000 0.993202
1255 3 2126.000000 1080.000000 3206.000000 0.972984
1255 4 2068.000000 1109.000000 3177.000000 0.976821
1255 5 1759.000000 1129.000000 2888.000000 0.991129
1255 6 1767.000000 1106.000000 2873.000000 0.992611
1255 7 2106.000000 1110.000000 3216.000000 0.973452
# 1255 mean times: 2243.625000 975.875000 3219.500000
# 1255 balance: 0.927071, expected: 0.100000 (sys: 0.772640, total: 0.415592)
1259 0 2016.000000 1152.000000 3168.000000 0.977591
1259 1 3258.000000 383.000000 3641.000000 0.882740
1259 2 1146.000000 1561.000000 2707.000000 0.992291
1259 3 1639.000000 1405.000000 3044.000000 0.971762
1259 4 2069.000000 1103.000000 3172.000000 0.976454
1259 5 1171.000000 1551.000000 2722.000000 0.990621
1259 6 1826.000000 1105.000000 2931.000000 0.991861
1259 7 2132.000000 1119.000000 3251.000000 0.973021
# 1259 mean times: 1907.125000 1172.375000 3079.500000
# 1259 balance: 1.107426, expected: 0.100000 (sys: 1.004798, total: 0.303296)
1263 0 1477.000000 1440.000000 2917.000000 0.977665
1263 1 2907.000000 631.000000 3538.000000 0.884936
1263 2 1733.000000 1140.000000 2873.000000 0.992201
1263 3 2124.000000 1081.000000 3205.000000 0.971613
1263 4 1490.000000 1475.000000 2965.000000 0.974541
1263 5 3389.000000 758.000000 4147.000000 0.890294
1263 6 1752.000000 1127.000000 2879.000000 0.991883
1263 7 2051.000000 1099.000000 3150.000000 0.972822
# 1263 mean times: 2115.375000 1093.875000 3209.250000
# 1263 balance: 0.903859, expected: 0.100000 (sys: 0.771569, total: 0.396977)
1267 0 1580.000000 1483.000000 3063.000000 0.977813
1267 1 3163.000000 572.000000 3735.000000 0.882829
1267 2 1852.000000 1158.000000 3010.000000 0.991689
1267 3 2196.000000 1140.000000 3336.000000 0.972908
1267 4 1569.000000 1535.000000 3104.000000 0.975761
1267 5 3349.000000 896.000000 4245.000000 0.901489
1267 6 1840.000000 1184.000000 3024.000000 0.992063
1267 7 2185.000000 1154.000000 3339.000000 0.973828
# 1267 mean times: 2216.750000 1140.250000 3357.000000
# 1267 balance: 0.802977, expected: 0.100000 (sys: 0.844552, total: 0.367888)
1271 0 2133.000000 1140.000000 3273.000000 0.977918
1271 1 3865.000000 569.000000 4434.000000 0.884906
1271 2 1805.000000 1186.000000 2991.000000 0.992745
1271 3 2178.000000 1141.000000 3319.000000 0.973114
